case,task,subtask,score,value,alg_number,alg_name,phase
441,hippocampus,hippocampus_L1,HSD,0.9559218,2,beomheep,1
441,hippocampus,hippocampus_L2,HSD,0.88812506,2,beomheep,1
442,hippocampus,hippocampus_L1,DCS,0.915692007797271,2,beomheep,1
442,hippocampus,hippocampus_L2,DCS,0.906275468622657,2,beomheep,1
442,hippocampus,hippocampus_L1,HSD,0.9963845,2,beomheep,1
442,hippocampus,hippocampus_L2,HSD,0.99400944,2,beomheep,1
443,hippocampus,hippocampus_L1,DCS,0.900230680507497,2,beomheep,1
443,hippocampus,hippocampus_L2,DCS,0.905207723815096,2,beomheep,1
443,hippocampus,hippocampus_L1,HSD,0.9977207,2,beomheep,1
443,hippocampus,hippocampus_L2,HSD,0.9943128,2,beomheep,1
444,hippocampus,hippocampus_L1,DCS,0.852755905511811,2,beomheep,1
444,hippocampus,hippocampus_L2,DCS,0.843434343434343,2,beomheep,1
444,hippocampus,hippocampus_L1,HSD,0.9452623,2,beomheep,1
444,hippocampus,hippocampus_L2,HSD,0.96589273,2,beomheep,1
445,hippocampus,hippocampus_L1,DCS,0.897493036211699,2,beomheep,1
445,hippocampus,hippocampus_L2,DCS,0.887489264242771,2,beomheep,1
445,hippocampus,hippocampus_L1,HSD,0.95907754,2,beomheep,1
445,hippocampus,hippocampus_L2,HSD,0.9855426,2,beomheep,1
446,hippocampus,hippocampus_L1,DCS,0.880226343917007,2,beomheep,1
446,hippocampus,hippocampus_L2,DCS,0.886996904024768,2,beomheep,1
446,hippocampus,hippocampus_L1,HSD,0.9851361,2,beomheep,1
446,hippocampus,hippocampus_L2,HSD,0.98552704,2,beomheep,1
447,hippocampus,hippocampus_L1,DCS,0.900874635568513,2,beomheep,1
447,hippocampus,hippocampus_L2,DCS,0.879959819186338,2,beomheep,1
447,hippocampus,hippocampus_L1,HSD,0.99326336,2,beomheep,1
447,hippocampus,hippocampus_L2,HSD,0.97900367,2,beomheep,1
448,hippocampus,hippocampus_L1,DCS,0.871652816251154,2,beomheep,1
448,hippocampus,hippocampus_L2,DCS,0.86277001270648,2,beomheep,1
448,hippocampus,hippocampus_L1,HSD,0.983531,2,beomheep,1
448,hippocampus,hippocampus_L2,HSD,0.98753774,2,beomheep,1
449,hippocampus,hippocampus_L1,DCS,0.880431335236283,2,beomheep,1
449,hippocampus,hippocampus_L2,DCS,0.825739130434783,2,beomheep,1
449,hippocampus,hippocampus_L1,HSD,0.9907659,2,beomheep,1
449,hippocampus,hippocampus_L2,HSD,0.9824709,2,beomheep,1
450,hippocampus,hippocampus_L1,DCS,0.851082251082251,2,beomheep,1
450,hippocampus,hippocampus_L2,DCS,0.868263473053892,2,beomheep,1
450,hippocampus,hippocampus_L1,HSD,0.94882554,2,beomheep,1
450,hippocampus,hippocampus_L2,HSD,0.9489675,2,beomheep,1
451,hippocampus,hippocampus_L1,DCS,0.8594905505341,2,beomheep,1
451,hippocampus,hippocampus_L2,DCS,0.818276944541332,2,beomheep,1
451,hippocampus,hippocampus_L1,HSD,0.93269056,2,beomheep,1
451,hippocampus,hippocampus_L2,HSD,0.928136,2,beomheep,1
452,hippocampus,hippocampus_L1,DCS,0.904582548650345,2,beomheep,1
452,hippocampus,hippocampus_L2,DCS,0.869437076333628,2,beomheep,1
452,hippocampus,hippocampus_L1,HSD,0.9934828,2,beomheep,1
452,hippocampus,hippocampus_L2,HSD,0.9809136,2,beomheep,1
453,hippocampus,hippocampus_L1,DCS,0.920783396667641,2,beomheep,1
453,hippocampus,hippocampus_L2,DCS,0.867574257425743,2,beomheep,1
453,hippocampus,hippocampus_L1,HSD,0.9970924,2,beomheep,1
453,hippocampus,hippocampus_L2,HSD,0.97925675,2,beomheep,1
454,hippocampus,hippocampus_L1,DCS,0.893420546363986,2,beomheep,1
454,hippocampus,hippocampus_L2,DCS,0.860681114551084,2,beomheep,1
454,hippocampus,hippocampus_L1,HSD,0.99175316,2,beomheep,1
454,hippocampus,hippocampus_L2,HSD,0.9831166,2,beomheep,1
455,hippocampus,hippocampus_L1,DCS,0.877658243682762,2,beomheep,1
455,hippocampus,hippocampus_L2,DCS,0.854387056627256,2,beomheep,1
455,hippocampus,hippocampus_L1,HSD,0.9711583,2,beomheep,1
455,hippocampus,hippocampus_L2,HSD,0.9883034,2,beomheep,1
456,hippocampus,hippocampus_L1,DCS,0.879053010808029,2,beomheep,1
456,hippocampus,hippocampus_L2,DCS,0.873702422145329,2,beomheep,1
456,hippocampus,hippocampus_L1,HSD,0.97323996,2,beomheep,1
456,hippocampus,hippocampus_L2,HSD,0.9918717,2,beomheep,1
457,hippocampus,hippocampus_L1,DCS,0.902675276752768,2,beomheep,1
457,hippocampus,hippocampus_L2,DCS,0.873445967484858,2,beomheep,1
457,hippocampus,hippocampus_L1,HSD,0.9286574,2,beomheep,1
457,hippocampus,hippocampus_L2,HSD,0.92611897,2,beomheep,1
458,hippocampus,hippocampus_L1,DCS,0.892801251956182,2,beomheep,1
458,hippocampus,hippocampus_L2,DCS,0.888577827547592,2,beomheep,1
458,hippocampus,hippocampus_L1,HSD,0.9986085,2,beomheep,1
458,hippocampus,hippocampus_L2,HSD,0.99427646,2,beomheep,1
459,hippocampus,hippocampus_L1,DCS,0.906729634002361,2,beomheep,1
459,hippocampus,hippocampus_L2,DCS,0.880601503759398,2,beomheep,1
459,hippocampus,hippocampus_L1,HSD,0.99186045,2,beomheep,1
459,hippocampus,hippocampus_L2,HSD,0.98122144,2,beomheep,1
460,hippocampus,hippocampus_L1,DCS,0.843420538852011,2,beomheep,1
460,hippocampus,hippocampus_L2,DCS,0.884087591240876,2,beomheep,1
460,hippocampus,hippocampus_L1,HSD,0.98153156,2,beomheep,1
460,hippocampus,hippocampus_L2,HSD,0.98707205,2,beomheep,1
461,hippocampus,hippocampus_L1,DCS,0.926165803108808,2,beomheep,1
461,hippocampus,hippocampus_L2,DCS,0.895573212258797,2,beomheep,1
461,hippocampus,hippocampus_L1,HSD,0.9951313,2,beomheep,1
461,hippocampus,hippocampus_L2,HSD,0.973427,2,beomheep,1
462,hippocampus,hippocampus_L1,DCS,0.926137912237667,2,beomheep,1
462,hippocampus,hippocampus_L2,DCS,0.89720194647202,2,beomheep,1
462,hippocampus,hippocampus_L1,HSD,0.9991155,2,beomheep,1
462,hippocampus,hippocampus_L2,HSD,0.9940734,2,beomheep,1
463,hippocampus,hippocampus_L1,DCS,0.90357698289269,2,beomheep,1
463,hippocampus,hippocampus_L2,DCS,0.904777380565486,2,beomheep,1
463,hippocampus,hippocampus_L1,HSD,0.9695626,2,beomheep,1
463,hippocampus,hippocampus_L2,HSD,0.9874721,2,beomheep,1
464,hippocampus,hippocampus_L1,DCS,0.882575757575758,2,beomheep,1
464,hippocampus,hippocampus_L2,DCS,0.899906454630496,2,beomheep,1
464,hippocampus,hippocampus_L1,HSD,0.97992826,2,beomheep,1
464,hippocampus,hippocampus_L2,HSD,0.97809345,2,beomheep,1
465,hippocampus,hippocampus_L1,DCS,0.87836583101207,2,beomheep,1
465,hippocampus,hippocampus_L2,DCS,0.843862520458265,2,beomheep,1
465,hippocampus,hippocampus_L1,HSD,0.9378077,2,beomheep,1
465,hippocampus,hippocampus_L2,HSD,0.9336476,2,beomheep,1
466,hippocampus,hippocampus_L1,DCS,0.806678383128295,2,beomheep,1
466,hippocampus,hippocampus_L2,DCS,0.812779552715655,2,beomheep,1
466,hippocampus,hippocampus_L1,HSD,0.8881067,2,beomheep,1
466,hippocampus,hippocampus_L2,HSD,0.90564674,2,beomheep,1
467,prostate,prostate_L1,DCS,0.813771653203162,2,beomheep,1
467,prostate,prostate_L2,DCS,0.878182261316553,2,beomheep,1
467,prostate,prostate_L1,HSD,0.9304922,2,beomheep,1
467,prostate,prostate_L2,HSD,0.997643,2,beomheep,1
468,prostate,prostate_L1,DCS,0.813356164383562,2,beomheep,1
468,prostate,prostate_L2,DCS,0.890484825348349,2,beomheep,1
468,prostate,prostate_L1,HSD,0.96438444,2,beomheep,1
468,prostate,prostate_L2,HSD,0.99203634,2,beomheep,1
469,prostate,prostate_L1,DCS,0.601938021682817,2,beomheep,1
469,prostate,prostate_L2,DCS,0.810581933989577,2,beomheep,1
469,prostate,prostate_L1,HSD,0.93713456,2,beomheep,1
469,prostate,prostate_L2,HSD,0.9737672,2,beomheep,1
470,prostate,prostate_L2,DCS,0.881234163621309,2,beomheep,1
470,prostate,prostate_L2,HSD,0.98857385,2,beomheep,1
471,prostate,prostate_L1,DCS,0.615718418514947,2,beomheep,1
471,prostate,prostate_L2,DCS,0.908903112194792,2,beomheep,1
471,prostate,prostate_L1,HSD,0.90965766,2,beomheep,1
471,prostate,prostate_L2,HSD,0.99961096,2,beomheep,1
472,prostate,prostate_L1,DCS,0.678111325315952,2,beomheep,1
472,prostate,prostate_L2,DCS,0.898123290285642,2,beomheep,1
472,prostate,prostate_L1,HSD,0.8335913,2,beomheep,1
472,prostate,prostate_L2,HSD,0.9739397,2,beomheep,1
473,prostate,prostate_L1,DCS,0.832756232686981,2,beomheep,1
473,prostate,prostate_L2,DCS,0.91670370427133,2,beomheep,1
473,prostate,prostate_L1,HSD,0.9912571,2,beomheep,1
473,prostate,prostate_L2,HSD,0.99958706,2,beomheep,1
474,prostate,prostate_L1,DCS,0.714659063910668,2,beomheep,1
474,prostate,prostate_L2,DCS,0.85081351689612,2,beomheep,1
474,prostate,prostate_L1,HSD,0.97009635,2,beomheep,1
474,prostate,prostate_L2,HSD,0.9967773,2,beomheep,1
475,prostate,prostate_L1,DCS,0.822833481218574,2,beomheep,1
475,prostate,prostate_L2,DCS,0.83160621761658,2,beomheep,1
475,prostate,prostate_L1,HSD,0.9481541,2,beomheep,1
475,prostate,prostate_L2,HSD,0.97209024,2,beomheep,1
476,prostate,prostate_L1,DCS,0.826137171286425,2,beomheep,1
476,prostate,prostate_L2,DCS,0.914796727341917,2,beomheep,1
476,prostate,prostate_L1,HSD,0.98224944,2,beomheep,1
476,prostate,prostate_L2,HSD,0.9981942,2,beomheep,1
477,prostate,prostate_L1,DCS,0.666553399707771,2,beomheep,1
477,prostate,prostate_L2,DCS,0.911782160335085,2,beomheep,1
477,prostate,prostate_L1,HSD,0.9772526,2,beomheep,1
477,prostate,prostate_L2,HSD,0.99371874,2,beomheep,1
478,prostate,prostate_L1,DCS,0.798931727135835,2,beomheep,1
478,prostate,prostate_L2,DCS,0.909244419004007,2,beomheep,1
478,prostate,prostate_L1,HSD,0.9651935,2,beomheep,1
478,prostate,prostate_L2,HSD,0.9950099,2,beomheep,1
479,prostate,prostate_L1,DCS,0.70931742748569,2,beomheep,1
479,prostate,prostate_L2,DCS,0.837120827838085,2,beomheep,1
479,prostate,prostate_L1,HSD,0.99332,2,beomheep,1
479,prostate,prostate_L2,HSD,0.9658978,2,beomheep,1
480,prostate,prostate_L1,DCS,0.734397789207032,2,beomheep,1
480,prostate,prostate_L2,DCS,0.840791881550491,2,beomheep,1
480,prostate,prostate_L1,HSD,0.93218046,2,beomheep,1
480,prostate,prostate_L2,HSD,0.93981767,2,beomheep,1
481,prostate,prostate_L1,DCS,0.710634114369982,2,beomheep,1
481,prostate,prostate_L2,DCS,0.852520657320583,2,beomheep,1
481,prostate,prostate_L1,HSD,0.9447152,2,beomheep,1
481,prostate,prostate_L2,HSD,0.97266203,2,beomheep,1
482,prostate,prostate_L1,DCS,0.673826015123594,2,beomheep,1
482,prostate,prostate_L2,DCS,0.914983490125226,2,beomheep,1
482,prostate,prostate_L1,HSD,0.9364826,2,beomheep,1
482,prostate,prostate_L2,HSD,0.9971475,2,beomheep,1
483,lung,lung_L1,DCS,0.762450734503762,2,beomheep,1
483,lung,lung_L1,HSD,0.921682,2,beomheep,1
484,lung,lung_L1,DCS,0.764596848934198,2,beomheep,1
484,lung,lung_L1,HSD,0.9635038,2,beomheep,1
485,lung,lung_L1,DCS,0.857674418604651,2,beomheep,1
485,lung,lung_L1,HSD,0.9634833,2,beomheep,1
486,lung,lung_L1,DCS,0.457217994399744,2,beomheep,1
486,lung,lung_L1,HSD,0.26485342,2,beomheep,1
487,lung,lung_L1,DCS,0.804805793285056,2,beomheep,1
487,lung,lung_L1,HSD,0.981114,2,beomheep,1
488,lung,lung_L1,DCS,0.84817962438359,2,beomheep,1
488,lung,lung_L1,HSD,0.9488315,2,beomheep,1
489,lung,lung_L1,DCS,0.917024626328986,2,beomheep,1
489,lung,lung_L1,HSD,0.8550396,2,beomheep,1
490,lung,lung_L1,DCS,0.818096655094506,2,beomheep,1
490,lung,lung_L1,HSD,0.9614576,2,beomheep,1
491,lung,lung_L1,DCS,0.75600093218364,2,beomheep,1
491,lung,lung_L1,HSD,0.72856355,2,beomheep,1
492,lung,lung_L1,DCS,0.491483952819525,2,beomheep,1
492,lung,lung_L1,HSD,0.16410628,2,beomheep,1
493,lung,lung_L1,DCS,0,2,beomheep,1
493,lung,lung_L1,HSD,0,2,beomheep,1
494,lung,lung_L1,DCS,0.712680866361104,2,beomheep,1
494,lung,lung_L1,HSD,0.79964024,2,beomheep,1
495,lung,lung_L1,DCS,0,2,beomheep,1
495,lung,lung_L1,HSD,0,2,beomheep,1
496,lung,lung_L1,DCS,0.845689908796705,2,beomheep,1
496,lung,lung_L1,HSD,0.8710957,2,beomheep,1
497,lung,lung_L1,DCS,0.462652784065188,2,beomheep,1
497,lung,lung_L1,HSD,0.6644193,2,beomheep,1
498,lung,lung_L1,DCS,0.90835187403731,2,beomheep,1
498,lung,lung_L1,HSD,0.97361606,2,beomheep,1
499,lung,lung_L1,DCS,0.850955414012739,2,beomheep,1
499,lung,lung_L1,HSD,0.9911227,2,beomheep,1
500,lung,lung_L1,DCS,0.866431861284205,2,beomheep,1
500,lung,lung_L1,HSD,0.99040025,2,beomheep,1
501,lung,lung_L1,DCS,0.861424541607898,2,beomheep,1
501,lung,lung_L1,HSD,0.9290911,2,beomheep,1
502,lung,lung_L1,DCS,0.592311857065512,2,beomheep,1
502,lung,lung_L1,HSD,0.75104374,2,beomheep,1
503,lung,lung_L1,DCS,0,2,beomheep,1
503,lung,lung_L1,HSD,0,2,beomheep,1
504,lung,lung_L1,DCS,0.0209835556762569,2,beomheep,1
504,lung,lung_L1,HSD,0.0016164505,2,beomheep,1
505,lung,lung_L1,DCS,0,2,beomheep,1
505,lung,lung_L1,HSD,0,2,beomheep,1
506,lung,lung_L1,DCS,0.627876920017895,2,beomheep,1
506,lung,lung_L1,HSD,0.6504525,2,beomheep,1
507,lung,lung_L1,DCS,0.58284739223978,2,beomheep,1
507,lung,lung_L1,HSD,0.46622372,2,beomheep,1
508,lung,lung_L1,DCS,0.740478376842013,2,beomheep,1
508,lung,lung_L1,HSD,0.7426986,2,beomheep,1
509,lung,lung_L1,DCS,0.799336650082919,2,beomheep,1
509,lung,lung_L1,HSD,0.91950357,2,beomheep,1
510,lung,lung_L1,DCS,0.764781789278038,2,beomheep,1
510,lung,lung_L1,HSD,0.624146,2,beomheep,1
511,lung,lung_L1,DCS,0.219152847444227,2,beomheep,1
511,lung,lung_L1,HSD,0.24390793,2,beomheep,1
512,lung,lung_L1,DCS,0.765554766974213,2,beomheep,1
512,lung,lung_L1,HSD,0.9311736,2,beomheep,1
513,lung,lung_L1,DCS,0.432308653112206,2,beomheep,1
513,lung,lung_L1,HSD,0.2878958,2,beomheep,1
514,lung,lung_L1,DCS,0.846500985190364,2,beomheep,1
514,lung,lung_L1,HSD,0.87470555,2,beomheep,1
515,pancreas,pancreas_L1,DCS,0.760180343949388,2,beomheep,1
515,pancreas,pancreas_L2,DCS,0.771571253761947,2,beomheep,1
515,pancreas,pancreas_L1,HSD,0.94050664,2,beomheep,1
515,pancreas,pancreas_L2,HSD,0.8883322,2,beomheep,1
516,pancreas,pancreas_L1,DCS,0.803875934693155,2,beomheep,1
516,pancreas,pancreas_L2,DCS,0.288081964743107,2,beomheep,1
516,pancreas,pancreas_L1,HSD,0.98577887,2,beomheep,1
516,pancreas,pancreas_L2,HSD,0.6742663,2,beomheep,1
517,pancreas,pancreas_L1,DCS,0.77109807576339,2,beomheep,1
517,pancreas,pancreas_L2,DCS,0.151791135397693,2,beomheep,1
517,pancreas,pancreas_L1,HSD,0.942167,2,beomheep,1
517,pancreas,pancreas_L2,HSD,0.356785,2,beomheep,1
518,pancreas,pancreas_L1,DCS,0.777957860615883,2,beomheep,1
518,pancreas,pancreas_L2,DCS,0.603391790325689,2,beomheep,1
518,pancreas,pancreas_L1,HSD,0.95080096,2,beomheep,1
518,pancreas,pancreas_L2,HSD,0.8687229,2,beomheep,1
519,pancreas,pancreas_L1,DCS,0.603707456637063,2,beomheep,1
519,pancreas,pancreas_L2,DCS,0,2,beomheep,1
519,pancreas,pancreas_L1,HSD,0.7144618,2,beomheep,1
519,pancreas,pancreas_L2,HSD,0,2,beomheep,1
520,pancreas,pancreas_L1,DCS,0.666674743754392,2,beomheep,1
520,pancreas,pancreas_L2,DCS,0.318470314131919,2,beomheep,1
520,pancreas,pancreas_L1,HSD,0.91502976,2,beomheep,1
520,pancreas,pancreas_L2,HSD,0.6707607,2,beomheep,1
521,pancreas,pancreas_L1,DCS,0.800815338556596,2,beomheep,1
521,pancreas,pancreas_L2,DCS,0.840766612932115,2,beomheep,1
521,pancreas,pancreas_L1,HSD,0.95291144,2,beomheep,1
521,pancreas,pancreas_L2,HSD,0.92150575,2,beomheep,1
522,pancreas,pancreas_L1,DCS,0.780221435565263,2,beomheep,1
522,pancreas,pancreas_L2,DCS,0.676574977817214,2,beomheep,1
522,pancreas,pancreas_L1,HSD,0.9635886,2,beomheep,1
522,pancreas,pancreas_L2,HSD,0.964021,2,beomheep,1
523,pancreas,pancreas_L1,DCS,0.734469470467079,2,beomheep,1
523,pancreas,pancreas_L2,DCS,0.43252702807809,2,beomheep,1
523,pancreas,pancreas_L1,HSD,0.981678,2,beomheep,1
523,pancreas,pancreas_L2,HSD,0.52935964,2,beomheep,1
524,pancreas,pancreas_L1,DCS,0.778470769725821,2,beomheep,1
524,pancreas,pancreas_L2,DCS,0.762938070091215,2,beomheep,1
524,pancreas,pancreas_L1,HSD,0.9618396,2,beomheep,1
524,pancreas,pancreas_L2,HSD,0.9193391,2,beomheep,1
525,pancreas,pancreas_L1,DCS,0.302591549295775,2,beomheep,1
525,pancreas,pancreas_L2,DCS,0.800951895291518,2,beomheep,1
525,pancreas,pancreas_L1,HSD,0.54445004,2,beomheep,1
525,pancreas,pancreas_L2,HSD,0.9991625,2,beomheep,1
526,pancreas,pancreas_L1,DCS,0.803948694043878,2,beomheep,1
526,pancreas,pancreas_L2,DCS,0.501528584530725,2,beomheep,1
526,pancreas,pancreas_L1,HSD,0.95869166,2,beomheep,1
526,pancreas,pancreas_L2,HSD,0.7464234,2,beomheep,1
527,pancreas,pancreas_L1,DCS,0.834124344604751,2,beomheep,1
527,pancreas,pancreas_L2,DCS,0.225461613216715,2,beomheep,1
527,pancreas,pancreas_L1,HSD,0.9912896,2,beomheep,1
527,pancreas,pancreas_L2,HSD,0.8406859,2,beomheep,1
528,pancreas,pancreas_L1,DCS,0.72510435301133,2,beomheep,1
528,pancreas,pancreas_L2,DCS,0.757814364113577,2,beomheep,1
528,pancreas,pancreas_L1,HSD,0.8988523,2,beomheep,1
528,pancreas,pancreas_L2,HSD,0.93898785,2,beomheep,1
529,pancreas,pancreas_L1,DCS,0.737998188405797,2,beomheep,1
529,pancreas,pancreas_L2,DCS,0.658142864195093,2,beomheep,1
529,pancreas,pancreas_L1,HSD,0.9636044,2,beomheep,1
529,pancreas,pancreas_L2,HSD,0.9315419,2,beomheep,1
530,pancreas,pancreas_L1,DCS,0.838402971763821,2,beomheep,1
530,pancreas,pancreas_L2,DCS,0.548647043854441,2,beomheep,1
530,pancreas,pancreas_L1,HSD,0.976884,2,beomheep,1
530,pancreas,pancreas_L2,HSD,0.68891644,2,beomheep,1
531,pancreas,pancreas_L1,DCS,0.859403851226589,2,beomheep,1
531,pancreas,pancreas_L2,DCS,0.709040663245164,2,beomheep,1
531,pancreas,pancreas_L1,HSD,0.99081594,2,beomheep,1
531,pancreas,pancreas_L2,HSD,0.9985011,2,beomheep,1
532,pancreas,pancreas_L1,DCS,0.8063744031748,2,beomheep,1
532,pancreas,pancreas_L2,DCS,0.605275194389389,2,beomheep,1
532,pancreas,pancreas_L1,HSD,0.9361613,2,beomheep,1
532,pancreas,pancreas_L2,HSD,0.68724585,2,beomheep,1
533,pancreas,pancreas_L1,DCS,0.83778204854438,2,beomheep,1
533,pancreas,pancreas_L2,DCS,0.51539338654504,2,beomheep,1
533,pancreas,pancreas_L1,HSD,0.9474393,2,beomheep,1
533,pancreas,pancreas_L2,HSD,0.9252249,2,beomheep,1
534,pancreas,pancreas_L1,DCS,0.425332290852228,2,beomheep,1
534,pancreas,pancreas_L2,DCS,0,2,beomheep,1
534,pancreas,pancreas_L1,HSD,0.61478245,2,beomheep,1
534,pancreas,pancreas_L2,HSD,0,2,beomheep,1
535,pancreas,pancreas_L1,DCS,0.856346832700056,2,beomheep,1
535,pancreas,pancreas_L2,DCS,0.240127296398091,2,beomheep,1
535,pancreas,pancreas_L1,HSD,0.92945826,2,beomheep,1
535,pancreas,pancreas_L2,HSD,0.57962203,2,beomheep,1
536,pancreas,pancreas_L1,DCS,0.73127893229182,2,beomheep,1
536,pancreas,pancreas_L2,DCS,0.748352035424948,2,beomheep,1
536,pancreas,pancreas_L1,HSD,0.9290303,2,beomheep,1
536,pancreas,pancreas_L2,HSD,0.8871941,2,beomheep,1
537,pancreas,pancreas_L1,DCS,0.901873872772292,2,beomheep,1
537,pancreas,pancreas_L2,DCS,0,2,beomheep,1
537,pancreas,pancreas_L1,HSD,0.98941994,2,beomheep,1
537,pancreas,pancreas_L2,HSD,0.17178796,2,beomheep,1
538,pancreas,pancreas_L1,DCS,0.795143769968051,2,beomheep,1
538,pancreas,pancreas_L2,DCS,0.206221776216759,2,beomheep,1
538,pancreas,pancreas_L1,HSD,0.93941295,2,beomheep,1
538,pancreas,pancreas_L2,HSD,0.5421281,2,beomheep,1
539,pancreas,pancreas_L1,DCS,0.712878870773608,2,beomheep,1
539,pancreas,pancreas_L2,DCS,0.828200972447326,2,beomheep,1
539,pancreas,pancreas_L1,HSD,0.8863411,2,beomheep,1
539,pancreas,pancreas_L2,HSD,1,2,beomheep,1
540,pancreas,pancreas_L1,DCS,0.738998449879435,2,beomheep,1
540,pancreas,pancreas_L2,DCS,0.776193944438664,2,beomheep,1
540,pancreas,pancreas_L1,HSD,0.9495498,2,beomheep,1
540,pancreas,pancreas_L2,HSD,0.92846864,2,beomheep,1
541,pancreas,pancreas_L1,DCS,0.732684743338389,2,beomheep,1
541,pancreas,pancreas_L2,DCS,0.82521562658549,2,beomheep,1
541,pancreas,pancreas_L1,HSD,0.9039635,2,beomheep,1
541,pancreas,pancreas_L2,HSD,0.97185457,2,beomheep,1
542,pancreas,pancreas_L1,DCS,0.855264594224168,2,beomheep,1
542,pancreas,pancreas_L2,DCS,0.742622338438551,2,beomheep,1
542,pancreas,pancreas_L1,HSD,0.96166,2,beomheep,1
542,pancreas,pancreas_L2,HSD,0.9711923,2,beomheep,1
543,pancreas,pancreas_L1,DCS,0.789779326364692,2,beomheep,1
543,pancreas,pancreas_L2,DCS,0.020154119739182,2,beomheep,1
543,pancreas,pancreas_L1,HSD,0.97856134,2,beomheep,1
543,pancreas,pancreas_L2,HSD,0.15616658,2,beomheep,1
544,pancreas,pancreas_L1,DCS,0.429797567665883,2,beomheep,1
544,pancreas,pancreas_L2,DCS,0.035595540778408,2,beomheep,1
544,pancreas,pancreas_L1,HSD,0.75929874,2,beomheep,1
544,pancreas,pancreas_L2,HSD,0.4558566,2,beomheep,1
545,pancreas,pancreas_L1,DCS,0.846667531120332,2,beomheep,1
545,pancreas,pancreas_L2,DCS,0.360097950766851,2,beomheep,1
545,pancreas,pancreas_L1,HSD,0.9002394,2,beomheep,1
545,pancreas,pancreas_L2,HSD,0.537812,2,beomheep,1
546,pancreas,pancreas_L1,DCS,0.872184344524036,2,beomheep,1
546,pancreas,pancreas_L2,DCS,0.711795276626538,2,beomheep,1
546,pancreas,pancreas_L1,HSD,0.955169,2,beomheep,1
546,pancreas,pancreas_L2,HSD,0.88255924,2,beomheep,1
547,pancreas,pancreas_L1,DCS,0.354461477987421,2,beomheep,1
547,pancreas,pancreas_L2,DCS,0.550919694930462,2,beomheep,1
547,pancreas,pancreas_L1,HSD,0.6925851,2,beomheep,1
547,pancreas,pancreas_L2,HSD,0.74178284,2,beomheep,1
548,pancreas,pancreas_L1,DCS,0.768401373853311,2,beomheep,1
548,pancreas,pancreas_L2,DCS,0.331594958713603,2,beomheep,1
548,pancreas,pancreas_L1,HSD,0.94005024,2,beomheep,1
548,pancreas,pancreas_L2,HSD,0.61458474,2,beomheep,1
549,pancreas,pancreas_L1,DCS,0.510642810610996,2,beomheep,1
549,pancreas,pancreas_L2,DCS,0.045812124016659,2,beomheep,1
549,pancreas,pancreas_L1,HSD,0.75822175,2,beomheep,1
549,pancreas,pancreas_L2,HSD,0.293397,2,beomheep,1
550,pancreas,pancreas_L1,DCS,0.852003863963102,2,beomheep,1
550,pancreas,pancreas_L2,DCS,0.86439479638009,2,beomheep,1
550,pancreas,pancreas_L1,HSD,0.9733029,2,beomheep,1
550,pancreas,pancreas_L2,HSD,0.9990362,2,beomheep,1
